activity_column,class,rank,sensor,importance,n_samples
ML_Both_Arms,Clean Table,5,Accelerometer_GLASS_accX_2,0.04789692847787215,6627.0
ML_Both_Arms,Clean Table,6,LOCATION_TAG1_Y,0.04540983679431875,6627.0
ML_Both_Arms,Clean Table,7,LOCATION_TAG1_X,0.03984989180714742,6627.0
ML_Both_Arms,Clean Table,8,Accelerometer_KNIFE1_accX_3,0.03388433572398945,6627.0
ML_Both_Arms,Clean Table,9,LOCATION_TAG4_X,0.03291249631260076,6627.0
ML_Both_Arms,Clean Table,10,Accelerometer_CUP_accX_2,0.025266117104487465,6627.0
ML_Both_Arms,Close Dishwasher,1,Accelerometer_DISHWASHER_accZ,0.07475587637851318,4431.0
ML_Both_Arms,Close Dishwasher,2,Accelerometer_DISHWASHER_accX,0.052622191858397005,4431.0
ML_Both_Arms,Close Dishwasher,3,InertialMeasurementUnit_RUA_magneticY,0.044685736408637246,4431.0
ML_Both_Arms,Close Dishwasher,4,InertialMeasurementUnit_RLA_magneticX,0.04279304029611539,4431.0
ML_Both_Arms,Close Dishwasher,5,Accelerometer_CUP_accX_2,0.028863921777703142,4431.0
ML_Both_Arms,Close Dishwasher,6,Accelerometer_GLASS_accX_2,0.024983127334637686,4431.0
ML_Both_Arms,Close Dishwasher,7,InertialMeasurementUnit_RUA_magneticX,0.023712383260859643,4431.0
ML_Both_Arms,Close Dishwasher,8,InertialMeasurementUnit_BACK_gyroY,0.02220861936167294,4431.0
ML_Both_Arms,Close Dishwasher,9,LOCATION_TAG1_X,0.02180895214514116,4431.0
ML_Both_Arms,Close Dishwasher,10,LOCATION_TAG2_Y,0.02124421140408565,4431.0
ML_Both_Arms,Close Door 1,1,InertialMeasurementUnit_BACK_magneticY,0.08416192157088064,4958.0
ML_Both_Arms,Close Door 1,2,InertialMeasurementUnit_RUA_magneticZ,0.05887524168746512,4958.0
ML_Both_Arms,Close Door 1,3,InertialMeasurementUnit_RUA_magneticX,0.049848791654672577,4958.0
ML_Both_Arms,Close Door 1,4,LOCATION_TAG4_X,0.04598837178409379,4958.0
ML_Both_Arms,Close Door 1,5,InertialMeasurementUnit_LLA_magneticZ,0.040312747318686636,4958.0
ML_Both_Arms,Close Door 1,6,InertialMeasurementUnit_RLA_magneticZ,0.03729139632246583,4958.0
ML_Both_Arms,Close Door 1,7,LOCATION_TAG1_X,0.037229198294256284,4958.0
ML_Both_Arms,Close Door 1,8,LOCATION_TAG1_Y,0.031938692904780665,4958.0
ML_Both_Arms,Close Door 1,9,LOCATION_TAG4_Y,0.029093880593176847,4958.0
ML_Both_Arms,Close Door 1,10,InertialMeasurementUnit_LLA_magneticX,0.028999435545988873,4958.0
ML_Both_Arms,Close Door 2,1,LOCATION_TAG1_Y,0.1254390211850062,5235.0
ML_Both_Arms,Close Door 2,2,InertialMeasurementUnit_LUA_magneticX,0.06874068990433684,5235.0
ML_Both_Arms,Close Door 2,3,InertialMeasurementUnit_BACK_magneticX,0.06756404976734896,5235.0
ML_Both_Arms,Close Door 2,4,LOCATION_TAG4_Y,0.05636850762247108,5235.0
ML_Both_Arms,Close Door 2,5,LOCATION_TAG2_Y,0.05593805441982427,5235.0
ML_Both_Arms,Close Door 2,6,InertialMeasurementUnit_LLA_magneticY,0.042654062662655014,5235.0
ML_Both_Arms,Close Door 2,7,InertialMeasurementUnit_RUA_magneticY,0.032264986718821685,5235.0
ML_Both_Arms,Close Door 2,8,LOCATION_TAG4_X,0.025694774272927462,5235.0
ML_Both_Arms,Close Door 2,9,InertialMeasurementUnit_RLA_magneticX,0.024967790370817564,5235.0
ML_Both_Arms,Close Door 2,10,InertialMeasurementUnit_BACK_magneticZ,0.024389010224590772,5235.0
ML_Both_Arms,Close Drawer 1,1,LOCATION_TAG1_X,0.06348687810436877,2724.0
ML_Both_Arms,Close Drawer 1,2,LOCATION_TAG4_X,0.049959816653228496,2724.0
ML_Both_Arms,Close Drawer 1,3,LOCATION_TAG1_Y,0.04370136049701901,2724.0
ML_Both_Arms,Close Drawer 1,4,LOCATION_TAG4_Y,0.04154649083274413,2724.0
ML_Both_Arms,Close Drawer 1,5,InertialMeasurementUnit_RUA_magneticY,0.03805961296653493,2724.0
ML_Both_Arms,Close Drawer 1,6,InertialMeasurementUnit_RLA_magneticX,0.036862259584124965,2724.0
ML_Both_Arms,Close Drawer 1,7,InertialMeasurementUnit_RUA_magneticX,0.03286770273249653,2724.0
ML_Both_Arms,Close Drawer 1,8,InertialMeasurementUnit_BACK_accX,0.022592914048129634,2724.0
ML_Both_Arms,Close Drawer 1,9,InertialMeasurementUnit_BACK_magneticX,0.02207581203619975,2724.0
ML_Both_Arms,Close Drawer 1,10,InertialMeasurementUnit_LUA_magneticX,0.02122911640256878,2724.0
ML_Both_Arms,Close Drawer 2,1,LOCATION_TAG1_X,0.07930987358982752,2343.0
ML_Both_Arms,Close Drawer 2,2,LOCATION_TAG1_Y,0.06874810734488113,2343.0
ML_Both_Arms,Close Drawer 2,3,LOCATION_TAG4_X,0.06463461950365519,2343.0
ML_Both_Arms,Close Drawer 2,4,InertialMeasurementUnit_RUA_magneticY,0.047767200070561885,2343.0
ML_Both_Arms,Close Drawer 2,5,InertialMeasurementUnit_RLA_magneticX,0.04092627851903668,2343.0
ML_Both_Arms,Close Drawer 2,6,LOCATION_TAG4_Y,0.039161321436101904,2343.0
ML_Both_Arms,Close Drawer 2,7,InertialMeasurementUnit_BACK_magneticZ,0.030404327650666058,2343.0
ML_Both_Arms,Close Drawer 2,8,InertialMeasurementUnit_RUA_accY,0.028486771363698943,2343.0
ML_Both_Arms,Close Drawer 2,9,LOCATION_TAG3_Y,0.021592079377125917,2343.0
ML_Both_Arms,Close Drawer 2,10,InertialMeasurementUnit_LUA_magneticY,0.02056956988711691,2343.0
ML_Both_Arms,Close Drawer 3,1,InertialMeasurementUnit_BACK_accX,0.08095648240914238,3722.0
ML_Both_Arms,Close Drawer 3,2,InertialMeasurementUnit_BACK_accZ,0.05988441012377,3722.0
ML_Both_Arms,Close Drawer 3,3,InertialMeasurementUnit_RUA_accY,0.05511325507775678,3722.0
ML_Both_Arms,Close Drawer 3,4,InertialMeasurementUnit_BACK_magneticX,0.05443015116191913,3722.0
ML_Both_Arms,Close Drawer 3,5,InertialMeasurementUnit_RUA_magneticY,0.0467018114578406,3722.0
ML_Both_Arms,Close Drawer 3,6,LOCATION_TAG1_X,0.0448200469144898,3722.0
ML_Both_Arms,Close Drawer 3,7,InertialMeasurementUnit_RLA_magneticX,0.03240565277013589,3722.0
ML_Both_Arms,Close Drawer 3,8,InertialMeasurementUnit_LUA_accY,0.027317308121722637,3722.0
ML_Both_Arms,Close Drawer 3,9,InertialMeasurementUnit_BACK_magneticZ,0.027147264066768387,3722.0
ML_Both_Arms,Close Drawer 3,10,InertialMeasurementUnit_LUA_magneticY,0.0255110883402796,3722.0
ML_Both_Arms,Close Fridge,1,Accelerometer_FRIDGE_accY,0.06900374825338695,10344.0
ML_Both_Arms,Close Fridge,2,LOCATION_TAG1_X,0.04977905776157178,10344.0
ML_Both_Arms,Close Fridge,3,InertialMeasurementUnit_LLA_magneticX,0.047977784768383464,10344.0
ML_Both_Arms,Close Fridge,4,Accelerometer_FRIDGE_accX,0.034102756914545215,10344.0
ML_Both_Arms,Close Fridge,5,InertialMeasurementUnit_RLA_magneticX,0.032830380634232256,10344.0
ML_Both_Arms,Close Fridge,6,LOCATION_TAG4_X,0.030464142673682176,10344.0
ML_Both_Arms,Close Fridge,7,InertialMeasurementUnit_LUA_magneticZ,0.029637436442457143,10344.0
ML_Both_Arms,Close Fridge,8,InertialMeasurementUnit_RUA_magneticX,0.02618426097141705,10344.0
ML_Both_Arms,Close Fridge,9,InertialMeasurementUnit_RUA_magneticY,0.023077047377697023,10344.0
ML_Both_Arms,Close Fridge,10,LOCATION_TAG1_Y,0.022213308807529378,10344.0
ML_Both_Arms,Drink from Cup,1,InertialMeasurementUnit_LLA_magneticX,0.08530080932318108,24462.0
ML_Both_Arms,Drink from Cup,2,InertialMeasurementUnit_BACK_magneticZ,0.06722548639008319,24462.0
ML_Both_Arms,Drink from Cup,3,InertialMeasurementUnit_RUA_magneticX,0.05618333659066816,24462.0
ML_Both_Arms,Drink from Cup,4,InertialMeasurementUnit_LUA_magneticY,0.04372684730430815,24462.0
ML_Both_Arms,Drink from Cup,5,InertialMeasurementUnit_RUA_magneticY,0.03784122887875264,24462.0
ML_Both_Arms,Drink from Cup,6,LOCATION_TAG1_X,0.02978400694530387,24462.0
ML_Both_Arms,Drink from Cup,7,InertialMeasurementUnit_RLA_magneticX,0.028953000896105384,24462.0
ML_Both_Arms,Drink from Cup,8,LOCATION_TAG4_X,0.02790479477598783,24462.0
ML_Both_Arms,Drink from Cup,9,InertialMeasurementUnit_LUA_magneticZ,0.027832094715042353,24462.0
ML_Both_Arms,Drink from Cup,10,InertialMeasurementUnit_LLA_accX,0.025177757435745816,24462.0
ML_Both_Arms,Open Dishwasher,1,Accelerometer_DISHWASHER_accX,0.06202019674558775,4649.0
ML_Both_Arms,Open Dishwasher,2,Accelerometer_DISHWASHER_accZ,0.05942527658799799,4649.0
ML_Both_Arms,Open Dishwasher,3,InertialMeasurementUnit_RUA_magneticY,0.048373425217126356,4649.0
ML_Both_Arms,Open Dishwasher,4,InertialMeasurementUnit_RLA_magneticX,0.04037373659293055,4649.0
ML_Both_Arms,Open Dishwasher,5,LOCATION_TAG1_X,0.03919037375313478,4649.0
ML_Both_Arms,Open Dishwasher,6,LOCATION_TAG1_Y,0.0364773176595254,4649.0
ML_Both_Arms,Open Dishwasher,7,LOCATION_TAG4_X,0.030041076537343357,4649.0
ML_Both_Arms,Open Dishwasher,8,InertialMeasurementUnit_BACK_magneticZ,0.029887307810839744,4649.0
ML_Both_Arms,Open Dishwasher,9,InertialMeasurementUnit_LLA_magneticX,0.023705993953792547,4649.0
ML_Both_Arms,Open Dishwasher,10,InertialMeasurementUnit_RLA_magneticZ,0.019708268682269933,4649.0
ML_Both_Arms,Open Door 1,1,LOCATION_TAG1_X,0.13668177959533934,6356.0
ML_Both_Arms,Open Door 1,2,LOCATION_TAG4_X,0.10341391933677244,6356.0
ML_Both_Arms,Open Door 1,3,InertialMeasurementUnit_LLA_magneticX,0.040561651039755196,6356.0
ML_Both_Arms,Open Door 1,4,LOCATION_TAG1_Y,0.03734562699430112,6356.0
ML_Both_Arms,Open Door 1,5,InertialMeasurementUnit_BACK_magneticY,0.031635570492977196,6356.0
ML_Both_Arms,Open Door 1,6,InertialMeasurementUnit_RLA_magneticX,0.029682566765216464,6356.0
ML_Both_Arms,Open Door 1,7,InertialMeasurementUnit_RUA_magneticY,0.026371771385046462,6356.0
ML_Both_Arms,Open Door 1,8,InertialMeasurementUnit_RUA_magneticX,0.0248681373116056,6356.0
ML_Both_Arms,Open Door 1,9,LOCATION_TAG4_Y,0.024152293074180195,6356.0
ML_Both_Arms,Open Door 1,10,LOCATION_TAG2_X,0.023785153567103506,6356.0
ML_Both_Arms,Open Door 2,1,LOCATION_TAG1_Y,0.11857547937244313,6356.0
ML_Both_Arms,Open Door 2,2,InertialMeasurementUnit_BACK_magneticX,0.11253822265499812,6356.0
ML_Both_Arms,Open Door 2,3,LOCATION_TAG4_Y,0.08183193139357715,6356.0
ML_Both_Arms,Open Door 2,4,InertialMeasurementUnit_LUA_magneticX,0.08161097274099817,6356.0
ML_Both_Arms,Open Door 2,5,LOCATION_TAG2_Y,0.05658186077009612,6356.0
ML_Both_Arms,Open Door 2,6,LOCATION_TAG3_Y,0.03917760134371977,6356.0
ML_Both_Arms,Open Door 2,7,LOCATION_TAG1_X,0.03296726740958497,6356.0
ML_Both_Arms,Open Door 2,8,InertialMeasurementUnit_LLA_magneticY,0.027047780371288598,6356.0
ML_Both_Arms,Open Door 2,9,InertialMeasurementUnit_RUA_magneticX,0.026423975118325314,6356.0
ML_Both_Arms,Open Door 2,10,InertialMeasurementUnit_RUA_magneticY,0.023517566964026414,6356.0
ML_Both_Arms,Open Drawer 1,1,LOCATION_TAG1_X,0.06889607953049869,2958.0
ML_Both_Arms,Open Drawer 1,2,InertialMeasurementUnit_RLA_magneticX,0.05228964341981485,2958.0
ML_Both_Arms,Open Drawer 1,3,LOCATION_TAG4_X,0.04975079244866843,2958.0
ML_Both_Arms,Open Drawer 1,4,InertialMeasurementUnit_RUA_magneticY,0.04031692953031503,2958.0
ML_Both_Arms,Open Drawer 1,5,InertialMeasurementUnit_BACK_magneticZ,0.03473782140122962,2958.0
ML_Both_Arms,Open Drawer 1,6,InertialMeasurementUnit_LLA_magneticX,0.0317518909638834,2958.0
ML_Both_Arms,Open Drawer 1,7,LOCATION_TAG1_Y,0.028583583043151384,2958.0
ML_Both_Arms,Open Drawer 1,8,InertialMeasurementUnit_BACK_magneticX,0.028394873529381148,2958.0
ML_Both_Arms,Open Drawer 1,9,InertialMeasurementUnit_LUA_magneticX,0.023777086161973684,2958.0
ML_Both_Arms,Open Drawer 1,10,LOCATION_TAG4_Y,0.023387818754430065,2958.0
ML_Both_Arms,Open Drawer 2,1,LOCATION_TAG1_X,0.06958771624661787,2720.0
ML_Both_Arms,Open Drawer 2,2,LOCATION_TAG1_Y,0.059904048657238584,2720.0
ML_Both_Arms,Open Drawer 2,3,InertialMeasurementUnit_LLA_magneticX,0.042137650542644504,2720.0
ML_Both_Arms,Open Drawer 2,4,InertialMeasurementUnit_RLA_magneticX,0.03824188829182132,2720.0
ML_Both_Arms,Open Drawer 2,5,InertialMeasurementUnit_RUA_magneticY,0.036466843949353976,2720.0
ML_Both_Arms,Open Drawer 2,6,InertialMeasurementUnit_BACK_magneticZ,0.034591342874771044,2720.0
ML_Both_Arms,Open Drawer 2,7,LOCATION_TAG4_X,0.030698413432333524,2720.0
ML_Both_Arms,Open Drawer 2,8,InertialMeasurementUnit_LUA_magneticY,0.02996707910785896,2720.0
ML_Both_Arms,Open Drawer 2,9,LOCATION_TAG4_Y,0.028003313535207356,2720.0
ML_Both_Arms,Open Drawer 2,10,InertialMeasurementUnit_BACK_accX,0.02228846728523425,2720.0
ML_Both_Arms,Open Drawer 3,1,InertialMeasurementUnit_BACK_accX,0.07810415043753194,3870.0
ML_Both_Arms,Open Drawer 3,2,Accelerometer_HIP_accY,0.05190025092611659,3870.0
ML_Both_Arms,Open Drawer 3,3,Accelerometer_BACK_accY,0.049524422240370285,3870.0
ML_Both_Arms,Open Drawer 3,4,InertialMeasurementUnit_LUA_magneticY,0.038266883594133036,3870.0
ML_Both_Arms,Open Drawer 3,5,InertialMeasurementUnit_BACK_magneticZ,0.03511865552155424,3870.0
ML_Both_Arms,Open Drawer 3,6,InertialMeasurementUnit_RUA_magneticY,0.034154186302854446,3870.0
ML_Both_Arms,Open Drawer 3,7,InertialMeasurementUnit_BACK_accZ,0.03397484175109265,3870.0
ML_Both_Arms,Open Drawer 3,8,InertialMeasurementUnit_RLA_magneticX,0.03386765437266889,3870.0
ML_Both_Arms,Open Drawer 3,9,InertialMeasurementUnit_BACK_magneticX,0.0338244437994177,3870.0
ML_Both_Arms,Open Drawer 3,10,InertialMeasurementUnit_RUA_accY,0.03356848437782603,3870.0
ML_Both_Arms,Open Fridge,1,LOCATION_TAG1_X,0.05758672850681691,11523.0
ML_Both_Arms,Open Fridge,2,InertialMeasurementUnit_LUA_magneticZ,0.05752523484756516,11523.0
ML_Both_Arms,Open Fridge,3,Accelerometer_FRIDGE_accY,0.043228871050234076,11523.0
ML_Both_Arms,Open Fridge,4,InertialMeasurementUnit_BACK_magneticZ,0.03909370782456443,11523.0
ML_Both_Arms,Open Fridge,5,InertialMeasurementUnit_RUA_magneticY,0.035045790648789266,11523.0
ML_Both_Arms,Open Fridge,6,Accelerometer_FRIDGE_accX,0.034042575912809174,11523.0
ML_Both_Arms,Open Fridge,7,InertialMeasurementUnit_RLA_magneticX,0.02805473637493622,11523.0
ML_Both_Arms,Open Fridge,8,InertialMeasurementUnit_BACK_magneticX,0.026378495807507486,11523.0
ML_Both_Arms,Open Fridge,9,LOCATION_TAG4_X,0.02622764542179296,11523.0
ML_Both_Arms,Open Fridge,10,InertialMeasurementUnit_LLA_magneticZ,0.023627687787924415,11523.0
ML_Both_Arms,Toggle Switch,1,InertialMeasurementUnit_RUA_magneticZ,0.05670506540554672,4525.0
ML_Both_Arms,Toggle Switch,2,InertialMeasurementUnit_RUA_magneticX,0.05421148923410729,4525.0
ML_Both_Arms,Toggle Switch,3,InertialMeasurementUnit_RLA_magneticX,0.04978895716225411,4525.0
ML_Both_Arms,Toggle Switch,4,InertialMeasurementUnit_BACK_magneticX,0.04738806199123534,4525.0
ML_Both_Arms,Toggle Switch,5,LOCATION_TAG1_X,0.03902451713827365,4525.0
ML_Both_Arms,Toggle Switch,6,InertialMeasurementUnit_BACK_accZ,0.03864683383363567,4525.0
ML_Both_Arms,Toggle Switch,7,InertialMeasurementUnit_LUA_magneticX,0.03326793880679089,4525.0
ML_Both_Arms,Toggle Switch,8,InertialMeasurementUnit_RUA_Quaternion2,0.02762371449533468,4525.0
ML_Both_Arms,Toggle Switch,9,LOCATION_TAG4_X,0.02759004004694426,4525.0
ML_Both_Arms,Toggle Switch,10,InertialMeasurementUnit_LUA_magneticZ,0.027029422016293075,4525.0
